z in mm,x in mm,y in mm
0.0,-0.1735264077889928,-3.4392313917870063
0.6896551724137931,-0.17693674873010343,-4.0011448519960595
1.3793103448275863,-0.18783716731530523,-4.031381378155771
2.0689655172413794,-0.18766107630925116,-3.98662037221812
2.7586206896551726,-0.20638822480773406,-3.972673901702633
3.4482758620689657,-0.2126641272056922,-3.9677314397209353
4.137931034482759,-0.1880984185763216,-4.021341670945905
4.827586206896552,-0.19910351899448156,-4.039059251307287
5.517241379310345,-0.18992977598394237,-3.994939724253421
6.206896551724139,-0.19763512907253894,-3.9953544431443544
6.8965517241379315,-0.1979974784428424,-3.9998338665556883
7.586206896551724,-0.20139688754588708,-3.9957131493504807
8.275862068965518,-0.21047372039912063,-4.01626024330287
8.965517241379311,-0.19652870895264712,-4.005293453627227
9.655172413793103,-0.19512060296568956,-3.9726730208990673
10.344827586206897,-0.2150306137338512,-3.9741910592120617
11.03448275862069,-0.17905667878183365,-3.973225568222215
11.724137931034484,-0.19794327193766303,-3.964385342286804
12.413793103448278,-0.19686169408325163,-3.9603792695315594
13.10344827586207,-0.19897237077061314,-3.962412902899489
13.793103448275863,-0.19900112348412327,-3.9812524810847076
14.482758620689657,-0.20631544954026565,-3.9303861602213557
15.172413793103448,-0.19833373527436832,-3.9679893531032193
15.862068965517242,-0.2075388641633528,-3.9786467594535813
16.551724137931036,-0.2035189903722244,-3.9475556454107297
17.24137931034483,-0.21487968709921415,-3.98251129787075
17.931034482758623,-0.2184833605876464,-3.9593572007116724
18.620689655172416,-0.21342035838174542,-3.9747333288836484
19.310344827586206,-0.20177908107169815,-3.9427232483178436
20.0,-0.12017786842158108,-3.979511818693168
20.689655172413794,-0.1202745239734028,-3.971198137420793
21.379310344827587,-0.10473991699442292,-4.009752826060353
22.06896551724138,-0.11828052735402729,-3.9968212633355207
22.758620689655174,-0.10766456586303128,-4.006662021553046
23.448275862068968,-0.10024720382006959,-4.000749120305483
24.13793103448276,-0.11198592576265189,-4.0076821649038905
24.827586206896555,-0.12554105744891322,-4.001083439232894
25.517241379310345,-0.10701952518479455,-3.996009903974921
26.20689655172414,-0.10080963321846008,-3.9486686315032813
26.896551724137932,-0.13314571328670274,-3.9608368475164966
27.586206896551726,-0.11872159986683033,-3.9851565172893513
28.27586206896552,-0.11424975894422888,-4.010355122465173
28.965517241379313,-0.11817499972395615,-3.954551493336457
29.655172413793107,-0.10508693822138275,-3.97620607486677
30.344827586206897,-0.13857861174805705,-3.9267667369737564
31.03448275862069,-0.14314617437169552,-3.9875696047783156
31.724137931034484,-0.1154054478131384,-3.969660739496382
32.41379310344828,-0.10545759042557726,-3.947426181364634
33.10344827586207,-0.11975753586516907,-3.9911485527227177
33.793103448275865,-0.13351835227148942,-3.9550911363887495
34.48275862068966,-0.13862381304743618,-3.9561394273799952
35.17241379310345,-0.13414489915007807,-3.9703804059898067
35.862068965517246,-0.13222410353448452,-3.959043231826969
36.55172413793104,-0.14997905572130354,-3.9665519630097394
37.24137931034483,-0.1733248089912932,-3.8182639888685994
37.931034482758626,-0.11424472210588241,-3.9777530813343436
38.62068965517241,-0.11650605436738229,-3.961045795193406
